timestamp;buyer;seller;symbol;currency;price;quantity
87700;SUBMISSION;;PICNIC_BASKET1;SEASHELLS;58607;1
87700;;SUBMISSION;PICNIC_BASKET2;SEASHELLS;30278;8
87700;;;PICNIC_BASKET1;SEASHELLS;58606;8
87700;;;PICNIC_BASKET1;SEASHELLS;58607;5
87700;;;PICNIC_BASKET1;SEASHELLS;58608;4
87700;;;PICNIC_BASKET2;SEASHELLS;30279;9
87800;;;JAMS;SEASHELLS;6522;7
87900;SUBMISSION;;KELP;SEASHELLS;2033;1
87900;;;SQUID_INK;SEASHELLS;1895;1
88000;SUBMISSION;;PICNIC_BASKET1;SEASHELLS;58601;6
88000;;;DJEMBES;SEASHELLS;13371;5
88000;;;DJEMBES;SEASHELLS;13372;1
88000;;;JAMS;SEASHELLS;6522;3
88100;;SUBMISSION;CROISSANTS;SEASHELLS;4274;5
88300;;SUBMISSION;DJEMBES;SEASHELLS;13369;1
88300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9993;5
88300;;;KELP;SEASHELLS;2035;2
88300;;;SQUID_INK;SEASHELLS;1898;2
88400;SUBMISSION;;DJEMBES;SEASHELLS;13369;1
88600;SUBMISSION;;KELP;SEASHELLS;2034;5
88600;;SUBMISSION;SQUID_INK;SEASHELLS;1896;1
88600;SUBMISSION;;SQUID_INK;SEASHELLS;1896;2
88600;;;KELP;SEASHELLS;2034;1
88600;;;SQUID_INK;SEASHELLS;1896;0
88900;SUBMISSION;;KELP;SEASHELLS;2033;5
89100;;SUBMISSION;JAMS;SEASHELLS;6523;6
89400;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10007;5
89400;;;DJEMBES;SEASHELLS;13369;3
89500;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10007;5
89500;;;CROISSANTS;SEASHELLS;4274;7
89600;SUBMISSION;;JAMS;SEASHELLS;6525;6
89700;;SUBMISSION;SQUID_INK;SEASHELLS;1893;5
89800;SUBMISSION;;SQUID_INK;SEASHELLS;1896;2
89800;;;KELP;SEASHELLS;2033;2
89900;;;DJEMBES;SEASHELLS;13370;3
89900;;;JAMS;SEASHELLS;6523;4
89900;;;PICNIC_BASKET1;SEASHELLS;58623;10
89900;;;PICNIC_BASKET2;SEASHELLS;30284;10
90000;SUBMISSION;;SQUID_INK;SEASHELLS;1896;2
90200;SUBMISSION;;SQUID_INK;SEASHELLS;1893;1
90300;;;DJEMBES;SEASHELLS;13368;2
90500;;;JAMS;SEASHELLS;6524;7
90600;;SUBMISSION;SQUID_INK;SEASHELLS;1892;5
90600;;;KELP;SEASHELLS;2032;8
90700;SUBMISSION;;PICNIC_BASKET1;SEASHELLS;58610;5
90700;;SUBMISSION;PICNIC_BASKET1;SEASHELLS;58610;6
90700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9993;5
90700;;;DJEMBES;SEASHELLS;13368;2
90700;;;PICNIC_BASKET1;SEASHELLS;58610;2
90700;;;PICNIC_BASKET1;SEASHELLS;58610;1
90700;;;PICNIC_BASKET2;SEASHELLS;30276;8
90800;SUBMISSION;;KELP;SEASHELLS;2033;1
90800;;SUBMISSION;KELP;SEASHELLS;2033;1
90800;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10007;5
90800;;;SQUID_INK;SEASHELLS;1887;1
90800;;;SQUID_INK;SEASHELLS;1890;1
90900;;SUBMISSION;SQUID_INK;SEASHELLS;1890;1
91000;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9996;7
91000;SUBMISSION;;SQUID_INK;SEASHELLS;1890;5
91100;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10006;1
91200;;SUBMISSION;JAMS;SEASHELLS;6523;8
91200;SUBMISSION;;KELP;SEASHELLS;2034;2
91200;;SUBMISSION;SQUID_INK;SEASHELLS;1888;5
91200;;;JAMS;SEASHELLS;6522;12
91200;;;KELP;SEASHELLS;2033;3
91200;;;SQUID_INK;SEASHELLS;1887;2
91200;;;SQUID_INK;SEASHELLS;1888;3
91300;SUBMISSION;;KELP;SEASHELLS;2035;5
91300;;SUBMISSION;PICNIC_BASKET1;SEASHELLS;58603;5
91300;;;KELP;SEASHELLS;2035;1
91300;;;PICNIC_BASKET1;SEASHELLS;58603;1
91300;;;PICNIC_BASKET2;SEASHELLS;30273;1
91500;SUBMISSION;;SQUID_INK;SEASHELLS;1888;5
91600;;SUBMISSION;JAMS;SEASHELLS;6522;7
91600;SUBMISSION;;SQUID_INK;SEASHELLS;1887;5
91700;;SUBMISSION;DJEMBES;SEASHELLS;13370;4
91700;SUBMISSION;;SQUID_INK;SEASHELLS;1888;5
91800;;;CROISSANTS;SEASHELLS;4271;6
91800;;;PICNIC_BASKET1;SEASHELLS;58603;2
91800;;;PICNIC_BASKET1;SEASHELLS;58602;1
91800;;;PICNIC_BASKET2;SEASHELLS;30268;2
91800;;;PICNIC_BASKET2;SEASHELLS;30267;1
91900;SUBMISSION;;DJEMBES;SEASHELLS;13371;4
91900;;SUBMISSION;JAMS;SEASHELLS;6521;6
91900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10007;5
92100;SUBMISSION;;PICNIC_BASKET1;SEASHELLS;58602;5
92100;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9993;1
92500;SUBMISSION;;SQUID_INK;SEASHELLS;1888;4
92500;;;DJEMBES;SEASHELLS;13370;1
92500;;;SQUID_INK;SEASHELLS;1888;1
92600;SUBMISSION;;KELP;SEASHELLS;2034;2
92700;SUBMISSION;;JAMS;SEASHELLS;6521;21
93000;SUBMISSION;;SQUID_INK;SEASHELLS;1885;1
93000;;;KELP;SEASHELLS;2033;1
93300;;SUBMISSION;KELP;SEASHELLS;2034;1
93300;;SUBMISSION;KELP;SEASHELLS;2034;14
93300;;SUBMISSION;SQUID_INK;SEASHELLS;1888;5
93300;;;SQUID_INK;SEASHELLS;1888;5
93500;;SUBMISSION;PICNIC_BASKET1;SEASHELLS;58626;6
93500;;;PICNIC_BASKET1;SEASHELLS;58626;2
93500;;;PICNIC_BASKET2;SEASHELLS;30268;2
93600;;SUBMISSION;DJEMBES;SEASHELLS;13373;4
93600;SUBMISSION;;KELP;SEASHELLS;2034;3
93600;;SUBMISSION;KELP;SEASHELLS;2034;4
93600;;SUBMISSION;KELP;SEASHELLS;2034;6
93600;;;SQUID_INK;SEASHELLS;1885;3
93700;SUBMISSION;;DJEMBES;SEASHELLS;13373;4
93800;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;9998;3
93800;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;9998;2
93800;;;RAINFOREST_RESIN;SEASHELLS;9998;5
93800;;;RAINFOREST_RESIN;SEASHELLS;9998;0
93900;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9993;2
93900;;;CROISSANTS;SEASHELLS;4273;8
93900;;;JAMS;SEASHELLS;6522;10
94100;;SUBMISSION;JAMS;SEASHELLS;6522;9
94200;;SUBMISSION;SQUID_INK;SEASHELLS;1890;1
94200;;;DJEMBES;SEASHELLS;13373;3
94300;;SUBMISSION;KELP;SEASHELLS;2034;8
94300;;SUBMISSION;SQUID_INK;SEASHELLS;1890;1
94300;;;KELP;SEASHELLS;2035;1
94300;;;SQUID_INK;SEASHELLS;1891;1
94300;;;SQUID_INK;SEASHELLS;1891;7
94400;SUBMISSION;;JAMS;SEASHELLS;6523;9
94400;SUBMISSION;;SQUID_INK;SEASHELLS;1890;1
94500;;SUBMISSION;KELP;SEASHELLS;2036;1
94500;;;KELP;SEASHELLS;2036;1
94500;;;SQUID_INK;SEASHELLS;1893;2
94600;SUBMISSION;;SQUID_INK;SEASHELLS;1892;1
94600;;;JAMS;SEASHELLS;6522;6
94600;;;KELP;SEASHELLS;2035;1
94800;SUBMISSION;;KELP;SEASHELLS;2034;1
94800;;;SQUID_INK;SEASHELLS;1890;1
95100;;SUBMISSION;SQUID_INK;SEASHELLS;1891;1
95200;;SUBMISSION;SQUID_INK;SEASHELLS;1891;1
95300;SUBMISSION;;KELP;SEASHELLS;2034;2
95300;;SUBMISSION;SQUID_INK;SEASHELLS;1890;5
95400;;SUBMISSION;SQUID_INK;SEASHELLS;1892;1
95400;SUBMISSION;;SQUID_INK;SEASHELLS;1892;2
95400;;;SQUID_INK;SEASHELLS;1892;0
95500;SUBMISSION;;PICNIC_BASKET1;SEASHELLS;58594;5
95500;;SUBMISSION;PICNIC_BASKET1;SEASHELLS;58594;6
95500;SUBMISSION;;SQUID_INK;SEASHELLS;1892;1
95500;;;JAMS;SEASHELLS;6521;8
95500;;;PICNIC_BASKET2;SEASHELLS;30248;5
95600;;;JAMS;SEASHELLS;6521;4
95800;;;JAMS;SEASHELLS;6519;7
95900;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9993;5
96000;;SUBMISSION;SQUID_INK;SEASHELLS;1890;1
96300;;SUBMISSION;SQUID_INK;SEASHELLS;1891;1
96300;;;CROISSANTS;SEASHELLS;4271;4
96400;;SUBMISSION;JAMS;SEASHELLS;6519;5
96500;SUBMISSION;;JAMS;SEASHELLS;6519;5
96500;SUBMISSION;;SQUID_INK;SEASHELLS;1891;1
96700;;;CROISSANTS;SEASHELLS;4271;10
97000;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10007;5
97000;SUBMISSION;;SQUID_INK;SEASHELLS;1895;1
97200;;SUBMISSION;SQUID_INK;SEASHELLS;1894;3
97200;;;DJEMBES;SEASHELLS;13366;5
97300;;;KELP;SEASHELLS;2033;1
97300;;;SQUID_INK;SEASHELLS;1893;1
97400;SUBMISSION;;KELP;SEASHELLS;2034;4
97400;;;JAMS;SEASHELLS;6519;9
97400;;;KELP;SEASHELLS;2033;1
97400;;;KELP;SEASHELLS;2034;1
97400;;;SQUID_INK;SEASHELLS;1892;1
97500;SUBMISSION;;PICNIC_BASKET1;SEASHELLS;58592;5
97500;SUBMISSION;;PICNIC_BASKET2;SEASHELLS;30246;5
97500;;;DJEMBES;SEASHELLS;13366;2
97600;;;PICNIC_BASKET1;SEASHELLS;58594;1
97600;;;PICNIC_BASKET1;SEASHELLS;58593;3
97600;;;PICNIC_BASKET2;SEASHELLS;30243;1
97600;;;PICNIC_BASKET2;SEASHELLS;30242;3
97700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;10002;5
97700;;;RAINFOREST_RESIN;SEASHELLS;10002;3
97800;;;DJEMBES;SEASHELLS;13363;1
97900;SUBMISSION;;PICNIC_BASKET1;SEASHELLS;58572;5
97900;SUBMISSION;;PICNIC_BASKET2;SEASHELLS;30241;9
97900;SUBMISSION;;SQUID_INK;SEASHELLS;1895;1
98000;;;JAMS;SEASHELLS;6518;9
98100;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9994;1
98100;SUBMISSION;;SQUID_INK;SEASHELLS;1898;1
98100;;;CROISSANTS;SEASHELLS;4271;5
98300;SUBMISSION;;PICNIC_BASKET1;SEASHELLS;58561;5
98300;SUBMISSION;;PICNIC_BASKET1;SEASHELLS;58561;5
98300;SUBMISSION;;PICNIC_BASKET2;SEASHELLS;30245;9
98300;;;PICNIC_BASKET1;SEASHELLS;58561;1
98300;;;PICNIC_BASKET1;SEASHELLS;58560;1
98300;;;PICNIC_BASKET2;SEASHELLS;30245;1
98300;;;PICNIC_BASKET2;SEASHELLS;30244;1
98400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9994;1
98500;;;CROISSANTS;SEASHELLS;4270;4
98700;SUBMISSION;;CROISSANTS;SEASHELLS;4270;25
98700;;SUBMISSION;SQUID_INK;SEASHELLS;1898;1
98800;SUBMISSION;;CROISSANTS;SEASHELLS;4270;25
98800;;;KELP;SEASHELLS;2033;1
98800;;;SQUID_INK;SEASHELLS;1896;1
99000;;;KELP;SEASHELLS;2033;1
99000;;;SQUID_INK;SEASHELLS;1895;1
99100;SUBMISSION;;CROISSANTS;SEASHELLS;4270;25
99100;;;DJEMBES;SEASHELLS;13366;1
99200;SUBMISSION;;CROISSANTS;SEASHELLS;4270;25
99200;;SUBMISSION;JAMS;SEASHELLS;6520;5
99200;;SUBMISSION;SQUID_INK;SEASHELLS;1898;1
99300;SUBMISSION;;CROISSANTS;SEASHELLS;4270;25
99300;SUBMISSION;;JAMS;SEASHELLS;6520;4
99300;;SUBMISSION;SQUID_INK;SEASHELLS;1896;2
99300;;;KELP;SEASHELLS;2035;2
99300;;;SQUID_INK;SEASHELLS;1897;2
99400;SUBMISSION;;CROISSANTS;SEASHELLS;4270;25
99400;;;CROISSANTS;SEASHELLS;4270;8
99500;SUBMISSION;;CROISSANTS;SEASHELLS;4270;25
99500;SUBMISSION;;JAMS;SEASHELLS;6519;1
99500;;;KELP;SEASHELLS;2036;15
99500;;;SQUID_INK;SEASHELLS;1898;15
99600;SUBMISSION;;CROISSANTS;SEASHELLS;4270;25
99600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;10002;5
99600;;;RAINFOREST_RESIN;SEASHELLS;10002;4
99700;SUBMISSION;;CROISSANTS;SEASHELLS;4270;25
99700;SUBMISSION;;SQUID_INK;SEASHELLS;1895;1
99800;SUBMISSION;;CROISSANTS;SEASHELLS;4270;25
99900;SUBMISSION;;CROISSANTS;SEASHELLS;4269;25
